,image_id,method,N_0,mu,R2
348,1084,colony,769.5468026513335,0.837678911513521,0.9844838507634275
349,1084,count,1.5711949610649032,0.8657025922633748,0.9943415897164191
350,1084,area,5.048678858055586,0.8259615193559977,0.9938210628986706
351,1084,length,5.358825853327689,0.8341839620347876,0.996820118070438
352,1086,colony,721.7191975573126,0.8020401535744949,0.996238701395546
353,1086,count,1.451564069061476,0.8429818502271346,0.9938497140518725
354,1086,area,4.390931511219253,0.8062067234190764,0.997927308400985
355,1086,length,4.50738960044192,0.8237580517750756,0.9972779206431363
356,1112,colony,3064.516338951909,0.6014011065314847,0.995171835891356
357,1112,count,7.709146457146624,0.6190659747567201,0.9991916105031563
358,1112,area,21.171374336132832,0.5788004077933444,0.9991518142080995
359,1112,length,21.339640064423044,0.5971713928157473,0.9988378336048943
360,1113,colony,3399.757918651527,0.6022609315229887,0.9970815603293736
361,1113,count,8.501733751197285,0.6220508791887374,0.9957217801179904
362,1113,area,22.855709172075468,0.5856588933166893,0.9982399595169307
363,1113,length,23.800534004422943,0.5968960607651631,0.9991408756839382
364,1114,colony,2948.7225454248714,0.6131097286817729,0.992776107769915
365,1114,count,7.20625771065796,0.6317248539435693,0.9980751802429019
366,1114,area,20.174860262512375,0.5959508755243879,0.9958239875067639
367,1114,length,20.418781853049957,0.6102763190889297,0.9973297324489421
368,1115,colony,1371.3850885813938,0.5912983935921127,0.9974864503271478
369,1115,count,3.4081646582740297,0.5842964839500813,0.9950122567579983
370,1115,area,9.848459734562953,0.5670858696710168,0.9989025893542363
371,1115,length,9.76878876110723,0.5780882826683357,0.9994376971740045
372,1116,colony,1117.0383376598754,0.5872085537497995,0.9993623945318187
373,1116,count,2.955055590562439,0.5851099396320412,0.9908454964457563
374,1116,area,7.863774619206494,0.5634651677560396,0.9980659864469468
375,1116,length,7.594677850193204,0.5849923598117739,0.9980958224452511
376,1117,colony,461.7153283057098,0.6256220436198964,0.997597916193477
377,1117,count,1.2666729244483532,0.6010112992957031,0.9910673700240079
378,1117,area,3.3364296964250673,0.6012470037487694,0.9996918688394094
379,1117,length,3.3525625743298257,0.6082396681029258,0.999486584295823
380,1118,colony,1475.5399789523847,0.6316010563426481,0.9979397252286559
381,1118,count,3.9975794376659066,0.6339816864780485,0.9958441115221904
382,1118,area,10.27744426255008,0.6120605780596605,0.9990251799448702
383,1118,length,10.683429050082426,0.6223988620957178,0.9996270730958141
384,1120,colony,2473.786021030431,0.5863832235802998,0.9994678388145543
385,1120,count,6.36607315259801,0.5930343831344036,0.9936809701604438
386,1120,area,16.908893059632952,0.5660444979130351,0.9997803179700963
387,1120,length,17.43932420513696,0.5792639081406527,0.9995893996899416
388,1122,colony,1609.200665021649,0.6008452289259802,0.9995384004455207
389,1122,count,4.112001449600443,0.6063650016510423,0.995075518155673
390,1122,area,11.236697915180637,0.5808206188090835,0.9990600883350184
391,1122,length,11.417835455061006,0.5917997321293884,0.999487128499001
392,1124,colony,1564.1511923065818,0.6402222777251751,0.9984556827538905
393,1124,count,3.9304285243663513,0.6400125744052535,0.9964328795501061
394,1124,area,11.173172337260553,0.6153902434166783,0.9994993503118845
395,1124,length,11.244010084048027,0.6258946069811415,0.9996059885485322
396,1126,colony,734.5650974055073,0.6063473587338568,0.9993827046720896
397,1126,count,1.3615357005875086,0.655491461353327,0.9921256458356942
398,1126,area,5.083004840467705,0.5909161257894349,0.9995342212662434
399,1126,length,4.867555450925042,0.6078216580351898,0.9994149112062932
400,1128,colony,975.2665050346947,0.5823079148184926,0.9992845520297867
401,1128,count,2.910528710983779,0.5517740848809224,0.9854007426958044
402,1128,area,6.891143759883241,0.5610483269971517,0.9991227422555228
403,1128,length,9.07641791880632,0.5243285476696016,0.9906794550131698
404,1130,colony,931.3714521982816,0.6042122356684937,0.9995780025500225
405,1130,count,2.4073777458402095,0.5939189268928541,0.9958401094942461
406,1130,area,6.323506105461996,0.5890176301097172,0.9999431144940233
407,1130,length,6.473821523184669,0.5961136068961067,0.9997131209198548
408,1132,colony,946.9316272884345,0.6536868739541467,0.9973447854255832
409,1132,count,2.040223500436187,0.6842124311778204,0.99890643354569
410,1132,area,6.5366194668391975,0.6371964786092047,0.9987730049102477
411,1132,length,6.297760284738683,0.6542506044865538,0.9990952727446578
412,1134,colony,1952.1036147501884,0.5897414887513034,0.9997517187452978
413,1134,count,4.831357136704971,0.5960706849386626,0.9946338959467625
414,1134,area,13.664822362982962,0.5711857256474285,0.9997495615678427
415,1134,length,13.817393792021843,0.5813444839337308,0.9996860196882273
416,1137,colony,690.8301857951876,0.6160661754498379,0.999303679320967
417,1137,count,1.5264036248296189,0.630943375941062,0.9868207682992771
418,1137,area,4.938512958318596,0.5939149136205852,0.9993948354461483
419,1137,length,4.866958658876413,0.6049324076006533,0.9988043578324504
420,1140,colony,1297.243326364027,0.5762545629167299,0.999386495135426
421,1140,count,3.486800639450841,0.5629359037609633,0.9868796337104039
422,1140,area,9.04271986802814,0.5577290238171692,0.9985408109734607
423,1140,length,11.447557861002746,0.5305540799085747,0.9914812688941397
424,1142,colony,868.830489722972,0.6017238833035317,0.9994082690407575
425,1142,count,2.2395321184043278,0.5997741459680255,0.9926289397694928
426,1142,area,5.873684092617624,0.587019231696189,0.9996195282737906
427,1142,length,6.041391502819614,0.595607803760492,0.9993780389423319
428,1145,colony,1843.0127926541345,0.66329932631002,0.9939279177396566
429,1145,count,4.8650220471858665,0.6679152496372874,0.9946315779895593
430,1145,area,12.818488207094145,0.6414182360204678,0.9974930648898338
431,1145,length,13.094775515617533,0.6548044685727714,0.9981642379470571
432,1148,colony,830.9403965561648,0.6211909292226532,0.9991202633300541
433,1148,count,1.7774330624888817,0.6432588536660098,0.9969420631808458
434,1148,area,5.9298129841881835,0.5982550202211339,0.9998897619647646
435,1148,length,5.788651514703649,0.6120155794708313,0.9997262877995373
436,1150,colony,960.000965816776,0.6084184850574276,0.9996420404912291
437,1150,count,2.021807712817234,0.6360205179327668,0.9957759596891748
438,1150,area,6.525993157554169,0.5944903891588847,0.9998498524113129
439,1150,length,6.339030875857437,0.6096820755983974,0.999755884915847
440,1153,colony,504.69177917233543,0.5993501882981035,0.9994735277934964
441,1153,count,1.2937878549402095,0.5909039248321302,0.9926301105663913
442,1153,area,3.444775633630711,0.5841277593506929,0.9997259191132893
443,1153,length,3.451285935063132,0.5938429672238194,0.9997160140047969
444,1156,colony,1198.4918387871426,0.5898128484927335,0.9996567462024728
445,1156,count,2.755731757594869,0.6067690675001994,0.998357628512742
446,1156,area,7.910562511596413,0.5789441528763032,0.9993746454566987
447,1156,length,10.066736611723856,0.5562569289010749,0.996905847410014
448,1159,colony,1257.2841150831227,0.5971079921863739,0.9996619229802896
449,1159,count,2.8766876667306773,0.6140348713393144,0.995808016541245
450,1159,area,8.329152323927467,0.5900920797195989,0.9995919758740137
451,1159,length,8.343388061481685,0.5994150981968707,0.9996994622541162
452,1161,colony,736.5431124627618,0.6049355135659906,0.9998396401036079
453,1161,count,1.7815109954872363,0.6110054003522063,0.9984739341170289
454,1161,area,5.129053988915597,0.5859709627031823,0.9997301396761654
455,1161,length,5.125995444730959,0.5980332683428723,0.9997842652652318
456,1164,colony,783.1383130683652,0.7157551417193179,0.9910417000630187
457,1164,count,1.851990852533344,0.7377440618456816,0.9985627808180064
458,1164,area,5.365047597629189,0.6993831016267097,0.9945124411713117
459,1164,length,5.496403343294187,0.7100826690986651,0.9957337973204884
460,1167,colony,1527.2919007814949,0.5801162450149573,0.9993000395214436
461,1167,count,3.831473451469706,0.5763415289200519,0.9926993918461883
462,1167,area,10.802880743699465,0.5580361009089496,0.9996351382877311
463,1167,length,10.74690644175035,0.5691760887639986,0.9991542569230265
464,1169,colony,2555.3549690372515,0.5926466846446776,0.9960924034540335
465,1169,count,6.240146453245478,0.6088636194137507,0.9959797122229487
466,1169,area,17.40461517662535,0.5754629600784247,0.9988994501730936
467,1169,length,17.70130449777481,0.5884958502250889,0.9996107116078656
468,1172,colony,815.2442099893742,0.6199116264574172,0.9988393586699624
469,1172,count,2.1321863326913033,0.6101148925711991,0.9919086636006291
470,1172,area,5.761304098067613,0.5966370202241236,0.9998240932869303
471,1172,length,5.835987730160789,0.6062911223516297,0.9994292216754361
472,1175,colony,1355.6992167683347,0.5976119482889941,0.9997768973354012
473,1175,count,3.221691231930305,0.6042469627447964,0.9927524152102383
474,1175,area,9.00134767688078,0.5901137927126242,0.9994054775523725
475,1175,length,9.063134251329275,0.5979605212325732,0.999163891288391
476,1177,colony,1210.5031006089685,0.5993777141675061,0.9995050155790939
477,1177,count,3.0962955427973555,0.5984514519859028,0.9895508538188389
478,1177,area,8.242430293737117,0.5849739172198419,0.9995437366360175
479,1177,length,9.251492429202749,0.5773986209222552,0.9968867154397816
480,1180,colony,673.6903386209849,0.5914191839599817,0.9984770484445074
481,1180,count,1.6385720830234975,0.5961598917076398,0.9976802536110363
482,1180,area,4.6253111769304125,0.5747285204438927,0.9993789766228005
483,1180,length,4.795779673817423,0.5802499560740807,0.9994157296852082
484,1182,colony,985.0471899397056,0.6077387759715714,0.99907945769375
485,1182,count,2.2960594567744295,0.6227145415749888,0.9952087708123162
486,1182,area,6.8101066264728125,0.5912166234967373,0.9997799023211297
487,1182,length,7.156567959018163,0.5952755294849904,0.9992633005833943
488,1185,colony,462.785301587545,0.7609168469302716,0.984180329746319
489,1185,count,1.2080145909623436,0.760655123388626,0.9960149379636185
490,1185,area,3.233517821064199,0.7441450913674309,0.9855373603080071
491,1185,length,3.2637185151101025,0.7545447377495271,0.9871019948468287
492,1119,colony,1388.595790664015,0.5967079348649098,0.9929051928370726
493,1119,count,3.5120795126055095,0.6066993351801779,0.9914985731782022
494,1119,area,9.508545703711677,0.5745876897809018,0.9995236627841112
495,1119,length,12.569333579354662,0.5468189914414783,0.9904904415554324
496,1121,colony,2676.72407545936,0.5791314745216738,0.9723280345521144
497,1121,count,6.558748165005,0.6124307700822429,0.9955756233440689
498,1121,area,16.50031249088097,0.5718829637196181,0.9904219168413709
499,1121,length,18.275360054234646,0.5853476942913517,0.9880085481136098
500,1123,colony,2380.2355230240796,0.591225334111154,0.9766860211037512
501,1123,count,5.654691274031686,0.623708046406573,0.9953008597912982
502,1123,area,15.511152806625544,0.5804353861289486,0.9845874505793168
503,1123,length,16.913498199462484,0.5897440605767721,0.9907934275229907
504,1125,colony,1112.785303873891,0.5887186787944315,0.9962580140880496
505,1125,count,2.285221781829182,0.6216408341355875,0.9962476397927773
506,1125,area,7.410503932448479,0.5671355497855374,0.9990466467539897
507,1125,length,8.350888184304514,0.5712077647469765,0.9996323043898154
508,1127,colony,1559.8029081537372,0.5824582309157106,0.9819235640216124
509,1127,count,3.0637776157089824,0.6434537493009787,0.9931666861932437
510,1127,area,9.7111320404233,0.575824484696607,0.9912812642988317
511,1127,length,10.137173463206112,0.5948184029578933,0.9902414167210919
512,1129,colony,801.961280423135,0.6003629879654949,0.9916134301873747
513,1129,count,1.6755900256261433,0.6363862354955803,0.9981641543083083
514,1129,area,5.186601921172405,0.5868451014995875,0.99747176559602
515,1129,length,5.564238419860545,0.5979297758979855,0.9968577597148885
516,1131,colony,843.6085793809282,0.618267493759363,0.9927357486799363
517,1131,count,1.4982580669383214,0.6763640810192911,0.9962236771482997
518,1131,area,5.6780322826693626,0.599133710740718,0.9957541999177053
519,1131,length,5.714083089793231,0.6181512458644076,0.9962852788707266
520,1133,colony,1061.5148630086348,0.6009776723313818,0.985142414290748
521,1133,count,1.9267217000057077,0.6622041823642048,0.996730415978573
522,1133,area,6.856635728370645,0.5881528605425452,0.9911436484637544
523,1133,length,7.077010398510747,0.6059817100190708,0.9927616610590002
524,1136,colony,2790.2594824473854,0.5811316145317117,0.9722347072907701
525,1136,count,6.074333628778757,0.6288808446984773,0.9958581620566476
526,1136,area,17.095527139527658,0.5748989749455393,0.9931621961563506
527,1136,length,18.833786805085833,0.5869336346819437,0.9904601809499772
528,1138,colony,829.3206958976538,0.5949268926661877,0.987206083378931
529,1138,count,1.4594862556372155,0.6528411199251968,0.9947710584056051
530,1138,area,5.481759787649402,0.5826084962450038,0.9939064239667434
531,1138,length,5.451308225659929,0.6017652236211464,0.9945906533423946
532,1141,colony,1103.203146522322,0.5810165516073584,0.994977481698448
533,1141,count,1.8356876644832785,0.650920935595181,0.994878406476897
534,1141,area,6.7524734524986885,0.5767576719993233,0.9972543146997532
535,1141,length,6.957242449456016,0.5930282754077736,0.9972283910062745
536,1144,colony,552.700910712611,0.5881164065286596,0.996576196572564
537,1144,count,1.5120094585031159,0.5739391943091683,0.9798609534520404
538,1144,area,4.174704207684105,0.5534067534332368,0.9975184383922727
539,1144,length,6.08519423312723,0.511675518022914,0.9765036226065471
540,1146,colony,935.1716952902715,0.6060282820634716,0.9921418954415036
541,1146,count,1.7096276593151227,0.6642748174447521,0.9956566346122538
542,1146,area,6.15347647764436,0.5905597534172363,0.9963793362306763
543,1146,length,6.414521828067583,0.6062840882082776,0.9966421784968434
544,1149,colony,1719.8661538630786,0.5822566878650715,0.978016500681447
545,1149,count,3.155303255917486,0.6482116279657563,0.9915712389035821
546,1149,area,10.7777607025764,0.5755946002498578,0.9874946414646355
547,1149,length,11.24696871694076,0.592050345502333,0.9891714436587417
548,1152,colony,772.9190676381799,0.5975744191454659,0.9954184018861505
549,1152,count,1.371140896119652,0.6519482741629381,0.9967715712337322
550,1152,area,4.93409040621555,0.5871663878574905,0.9984911775432258
551,1152,length,5.057649340166091,0.6028110196835919,0.9983896281285047
552,1154,colony,1214.8786185806675,0.5938492126479893,0.9858916894508075
553,1154,count,2.4243266105617045,0.6439273860658025,0.9965557298857625
554,1154,area,7.75973988799688,0.5824393244154664,0.9908186997099111
555,1154,length,8.19513571205429,0.5987496992977828,0.9916873005709279
556,1157,colony,1594.389713210043,0.5849481238873208,0.9915267822881654
557,1157,count,3.6057897278121955,0.621449919548722,0.9962390877373062
558,1157,area,10.69770328058882,0.5685945877970515,0.9959624568056485
559,1157,length,11.220936963810779,0.5835943636198953,0.9964076846893251
560,1160,colony,2503.069215701454,0.5874746056880727,0.9652833137873607
561,1160,count,5.461939311163159,0.6341487237168696,0.9948832983482372
562,1160,area,16.18368600174343,0.5652515949846448,0.9864155223887904
563,1160,length,17.492762814385625,0.5854154098982834,0.98723241154077
564,1163,colony,1323.7370861270253,0.6444807947755495,0.9625831609349601
565,1163,count,2.8400428612263804,0.6964778481392231,0.9742569796052976
566,1163,area,8.678821332751385,0.622937082284001,0.9540464645563176
567,1163,length,9.235668611330398,0.643259107426972,0.9685086250169535
568,1165,colony,824.6112095962048,0.671968848492222,0.9679728486984964
569,1165,count,1.7775324357482325,0.7140986002109869,0.9800687198628236
570,1165,area,5.408198686553148,0.6525215114790138,0.9751036533421232
571,1165,length,5.891042034176282,0.6663975558073569,0.9770704646137485
572,1168,colony,2174.9024056349294,0.5958064141503273,0.9870035493626796
573,1168,count,5.413192938276972,0.6129467691505528,0.9969364978470729
574,1168,area,14.880557927557968,0.5726288895127998,0.9958184134861745
575,1168,length,17.012256818853995,0.5732257591201865,0.9991875332620781
576,1171,colony,894.5184631900677,0.5996708863285442,0.9928718902122725
577,1171,count,1.856879775547454,0.6415482068715794,0.9990386275371353
578,1171,area,5.967370211967548,0.5827959180589791,0.9975527119114171
579,1171,length,6.2275526055732024,0.5980475153509435,0.9982671014672031
580,1173,colony,1163.576133794524,0.5792305058018439,0.984087553092874
581,1173,count,2.629022837207955,0.6087672195221904,0.9942287771320582
582,1173,area,8.03241032831481,0.5561483778639923,0.9955397279825012
583,1173,length,8.61596751039598,0.5669789311308421,0.9977407555402567
584,1176,colony,1221.309875345584,0.601510754749523,0.9775838959261056
585,1176,count,2.7734365748058836,0.6437657178603559,0.9921711411488338
586,1176,area,8.238369041143045,0.582917577027645,0.9886905858585968
587,1176,length,8.650507755051205,0.600885479536883,0.9896584027606833
588,1178,colony,1099.1714980894133,0.5968806366180963,0.9927288861063561
589,1178,count,2.3665808850129415,0.6351732259126868,0.9931603430189271
590,1178,area,7.339758990520773,0.5782936429180066,0.997407362665484
591,1178,length,7.478014554088894,0.5985771163233281,0.9970524524991556
592,1181,colony,1134.5767728501005,0.6032718086629438,0.9913829020633335
593,1181,count,2.4186010315565,0.6433383500747025,0.9968750004720852
594,1181,area,7.47970836913926,0.5865464988072387,0.9967099128364063
595,1181,length,7.679778622262641,0.6060366565705296,0.9967856782045675
596,1184,colony,2347.023344530714,0.5564107272965086,0.9900297805645875
597,1184,count,6.463425900153515,0.553630495099928,0.9856461107421437
598,1184,area,15.794813744648998,0.5373665672110541,0.999802643693995
599,1184,length,16.82600563509236,0.5485883059289188,0.9995741650530442
600,1187,colony,1327.6326079044413,0.5938029881795563,0.9902091249359755
601,1187,count,2.859463839421264,0.6322479741878478,0.9982366456232963
602,1187,area,8.601039559668779,0.577356597249909,0.9971927445548731
603,1187,length,9.83960087091954,0.5813206844381492,0.9986344145411171
604,1188,colony,2208.982723346272,0.6126419429906163,0.9748465328233069
605,1188,count,5.606060963101513,0.6285534064062032,0.9968595073048023
606,1188,area,15.010827095725805,0.5882556032181998,0.9872819259757609
607,1188,length,16.18460931338083,0.602559777402302,0.9912482132447509
608,1190,colony,675.9704252629678,0.5832957064458484,0.9979614103049987
609,1190,count,1.293631074940841,0.6283868630559051,0.9968863807395567
610,1190,area,4.443884630033418,0.5703110385100159,0.9994446022255773
611,1190,length,4.41682456145557,0.5907817127949679,0.9991912057384973
612,1192,colony,750.9696525300556,0.6167259545552355,0.9909907032990909
613,1192,count,1.5464252750006238,0.654099030262737,0.9955001600128396
614,1192,area,5.018712664823944,0.5989364860111261,0.9947939769885193
615,1192,length,5.334502246657439,0.6111728380657198,0.9965464127893288
616,1193,colony,1072.2975512336468,0.5963965639779184,0.9936140387809077
617,1193,count,2.5917489781198095,0.6063563477948092,0.9917586195642535
618,1193,area,7.275968026865298,0.574440717265889,0.9987874937222999
619,1193,length,8.592321694873647,0.5674280974127546,0.9977170033974563
620,1195,colony,1510.021033125847,0.5641519472623697,0.9951086366264456
621,1195,count,2.8249913645856077,0.626805774182164,0.9952445144840625
622,1195,area,9.549256943166432,0.5565825905765492,0.9981052328173908
623,1195,length,9.957658274775783,0.5732693250514808,0.9987595741139449
624,1196,colony,1271.4905037737196,0.5946197676982802,0.9772881438614679
625,1196,count,2.4985070387098496,0.6473062400329245,0.9929699773998603
626,1196,area,8.674092116615364,0.5732407633719346,0.991025369742734
627,1196,length,8.88258150857492,0.5923428010883823,0.9918058494407657
628,1198,colony,1035.3086524741695,0.606432344036126,0.9918001012953913
629,1198,count,2.069723618389235,0.6427132217475001,0.9959139839142961
630,1198,area,6.790588688988493,0.5879732730837214,0.9965881243335094
631,1198,length,7.2724114424220305,0.5999557559202205,0.9979919939057863
632,1200,colony,978.8144149388277,0.589677641294338,0.9923658045363415
633,1200,count,1.9127080951160467,0.6383432990451037,0.9982780711958518
634,1200,area,6.162750606691284,0.5830204368737598,0.9962433524372831
635,1200,length,6.337756539665518,0.599346096748858,0.9969891142071422
636,1201,colony,1043.1958077505792,0.6574691265331964,0.9616814473167067
637,1201,count,1.9560949626640576,0.7285161875257995,0.976585405524764
638,1201,area,7.067813263747755,0.6371284338620908,0.9750618670270164
639,1201,length,7.295339971638132,0.6579809999790778,0.9755245213109284
640,1203,colony,1178.2778525032309,0.5970854442132039,0.9945564731418854
641,1203,count,2.0875728711118837,0.6652803959053472,0.995786978254734
642,1203,area,7.284153272821442,0.5835246106620277,0.9977906059176903
643,1203,length,7.560317163440201,0.6055348434612586,0.9969940358714628
644,1205,colony,1363.5016087970298,0.6000655488115644,0.9884987901050784
645,1205,count,2.814230108857085,0.6381501998756742,0.999719614962199
646,1205,area,9.293739759588064,0.5792685514316542,0.997436188128345
647,1205,length,9.507359673489768,0.5957787819739648,0.9975909481914967
648,1206,colony,855.7986830579835,0.6719340085478579,0.9600856193576726
649,1206,count,1.6745409023515232,0.7267248012298677,0.968414909860086
650,1206,area,5.986837154128535,0.6448941392856719,0.9676197832138311
651,1206,length,6.1252687761012075,0.6653117818584539,0.9700195454870559
652,1208,colony,1068.408816662376,0.6019758331951327,0.9843830475385063
653,1208,count,2.0773327130395347,0.6535273207778586,0.9960620589756747
654,1208,area,6.955310522150017,0.5862496538954016,0.9928658997346749
655,1208,length,7.418893449038487,0.5994205602495037,0.9941733458613782
656,1210,colony,2538.602751085307,0.580078561661586,0.9763763066898223
657,1210,count,5.298102283004889,0.6388036015607623,0.9943916513980692
658,1210,area,16.51191784551507,0.5676250248082645,0.9873681543249373
659,1210,length,17.22183920607663,0.5875094727704503,0.9888828941623051
660,1135,colony,1041.945996172982,0.3096494799447671,0.9677964717504419
661,1135,count,5.611714183510711,0.27075013990554064,0.913954710802732
662,1135,area,8.155996262328518,0.2814940214498288,0.9436451488142368
663,1135,length,15.220175390775273,0.2377532834931751,0.854777865623801
664,1139,colony,1209.5981543419957,0.3699849081237159,0.9983880301814163
665,1139,count,4.69572464452061,0.37167716450792015,0.9981550475865062
666,1139,area,8.14404497567991,0.3629838820045583,0.9997658115482096
667,1139,length,9.248282747994322,0.3774142394989195,0.9995545833519484
668,1143,colony,1130.4449922396188,0.36536112048363606,0.9988237237575084
669,1143,count,3.700965906243433,0.38430727230811257,0.9969497032353275
670,1143,area,7.585423406790757,0.35785021250991883,0.9997000902744767
671,1143,length,8.010451739254536,0.3800585328165151,0.998894923299466
672,1147,colony,388.7042407298258,0.550275751860722,0.8149856030790151
673,1147,count,1.3345246345044441,0.5364223719571856,0.7821899828244534
674,1147,area,2.946935153057105,0.5241843811639512,0.7949615678145296
675,1147,length,3.342525815387616,0.5237176084234381,0.8278328365773344
676,1151,colony,2353.970620692471,0.41267641219641005,0.9666535830937902
677,1151,count,9.007910284175784,0.41676450463784953,0.980574333423542
678,1151,area,15.938973282945096,0.40526018570167743,0.9844670333826897
679,1151,length,21.01971276663103,0.4025823652925132,0.9886540217698115
680,1155,colony,1582.5998558971269,0.4012302832977133,0.9795419324657053
681,1155,count,6.021033528975421,0.40564081630371635,0.9924163167332001
682,1155,area,10.798877758553214,0.39209200469148886,0.9915575949228997
683,1155,length,12.721180214679551,0.40254220665194174,0.9909379821907579
684,1158,colony,2329.9565993849187,0.42224909356128487,0.9627052717538264
685,1158,count,8.383654526975825,0.43096533506372564,0.9784962812056374
686,1158,area,15.820776455889138,0.41173527521432307,0.9823965452918415
687,1158,length,18.973689355717543,0.42088951182004347,0.9794142548578653
688,1162,colony,2566.8823964063836,0.42024339343085676,0.9590497154610109
689,1162,count,9.07137333537589,0.4319217151398234,0.9739498494489023
690,1162,area,17.282693664804416,0.41068515430038444,0.9765299692097662
691,1162,length,20.560398378176394,0.42052259662557895,0.9743411872735441
692,1166,colony,2503.1384658691372,0.4048846440680713,0.9619363434037603
693,1166,count,9.180503235112628,0.4119820453471551,0.9832056434556454
